key_id,length,value
kgw-05,128,2.1343747458109497
kgw-05,128,4.005551702879947
kgw-05,128,9.656638476543826
kgw-05,128,3.853373177942262
kgw-05,256,8.642317696799498
kgw-05,256,7.023116047838504
kgw-05,256,6.452473060939545
kgw-05,256,9.747223615001188
kgw-05,256,6.111753868860832
kgw-05,256,8.568764719232249
kgw-05,256,7.479002866089018
kgw-05,256,5.108462150409718
kgw-05,256,11.137382903317244
kgw-05,256,6.4050285123411
kgw-05,256,12.326994859246394
kgw-05,256,6.982972487551756
kgw-05,256,9.88207941084816
kgw-05,256,8.640987597877146
kgw-05,256,5.227092234209404
kgw-05,256,5.76067281405159
kgw-05,256,6.280969249458533
kgw-05,256,8.315218406202998
kgw-05,256,7.12039324756716
kgw-05,256,10.024580382141002
kgw-05,256,10.136841497999047
kgw-05,256,10.020639856840274
kgw-05,256,5.962847939999439
kgw-05,256,2.0349703424076053
kgw-05,256,6.3535816670599266
kgw-05,256,7.379272222691433
kgw-05,256,9.881961920085176
kgw-05,256,8.589949594878494
kgw-05,256,6.602514466391692
kgw-05,256,6.69394419523265
kgw-05,256,10.013282318241613
kgw-05,256,6.413001035278336
kgw-05,256,7.190924955066747
kgw-05,256,9.110722808439878
kgw-05,256,8.928296334217794
kgw-05,256,9.074074074074074
kgw-05,256,8.198915917499228
kgw-05,256,6.061614421827497
kgw-05,256,7.6816252500694535
kgw-05,256,8.870655251454874
kgw-05,256,9.101932853771531
kgw-05,256,8.387646694984822
kgw-05,256,4.48358830654244
kgw-05,256,6.774048824625568
kgw-05,256,1.9518001458970664
kgw-05,256,7.6353100253803365
kgw-05,256,5.279296140768719
kgw-05,256,7.244368455354814
kgw-05,256,12.988770765446692
kgw-05,256,5.408756742476472
kgw-05,512,10.905470779810146
kgw-05,512,7.023116047838504
kgw-05,512,10.784297625196423
kgw-05,512,13.324589865020645
kgw-05,512,6.111753868860832
kgw-05,512,13.260587474183293
kgw-05,512,9.703445921171408
kgw-05,512,6.816465178585173
kgw-05,512,11.785113019775793
kgw-05,512,8.934970246426992
kgw-05,512,15.701379981814762
kgw-05,512,10.082439122334371
kgw-05,512,12.755307822743198
kgw-05,512,8.14469763619634
